y_true,y_pred
443000.0,566682.7053141495
1150000.0,846752.9548086624
333000.0,475708.48368044785
1075000.0,751111.6044728853
245000.0,263013.6185285615
410000.0,425127.97816259455
265000.0,310022.77121764806
340000.0,411608.86547366
268000.0,175989.66406868096
713414.0,997176.8582728421
310000.0,341126.5498272205
760000.0,684626.5462429952
244000.0,271333.77518974285
391500.0,523155.1878453453
349950.0,543183.3422498713
295000.0,296702.55977245205
776500.0,573337.3184619532
603000.0,627413.4119156674
659500.0,624059.3623621351
500000.0,523953.29566999647
620000.0,1105887.720979012
335000.0,403260.62918560544
995000.0,1873003.3624167386
269000.0,372459.10386205604
174950.0,59943.684232909116
235000.0,309211.1690734093
601000.0,520031.2507320278
465000.0,613176.6089407426
1225000.0,814121.7706350251
356700.0,331008.34659325174
560000.0,628531.135933338
285000.0,300340.6854168857
460000.0,389951.96163029876
533112.0,482194.764707184
603500.0,1308485.4473227528
415000.0,704792.8852046519
267500.0,167498.72918569326
745000.0,768307.8439062968
279000.0,457749.1696886838
295000.0,222295.6911792049
436000.0,436884.8841854661
350000.0,395050.87603206385
450000.0,491562.6714856172
345000.0,230561.9776771391
697000.0,756428.4498071612
119900.0,70022.19635762
400000.0,345455.8866403942
1300000.0,1293477.573823351
860000.0,1141205.2665223933
274000.0,337372.17062000063
460000.0,497033.8512601486
1095000.0,788895.9759940847
528000.0,809639.4923168353
204950.0,190661.78959438542
549900.0,399281.3533763202
430000.0,395145.0814863228
183000.0,124872.76792465372
538000.0,642206.3012554456
415000.0,484428.7308418976
815000.0,422110.68812953215
375000.0,445456.831694238
723000.0,732227.6239479004
740000.0,811820.9543005213
450000.0,470012.44913393987
650000.0,737490.4516704329
750000.0,573849.8320148498
220000.0,338051.03028781025
1262000.0,754262.873347742
335000.0,329379.9285670797
239900.0,58745.7701762949
219950.0,78750.79889026965
349950.0,299313.0536389464
515000.0,721678.7091619598
225000.0,149605.22508809407
570000.0,601888.079769373
457000.0,448926.9971337593
278000.0,316054.66071783635
866059.0,770953.2961602688
476500.0,411387.94185027666
2351960.0,1394413.9876463204
1272000.0,934457.6432412132
675000.0,697155.6181649045
450000.0,869470.1401891159
500000.0,460977.0913317769
307000.0,239006.69893854758
285000.0,337764.6408682527
1375000.0,1339293.966336254
441000.0,307326.07756073994
395000.0,393048.9030893402
500000.0,664340.286555103
683500.0,514086.25787182275
274000.0,273989.12421735196
1081000.0,731570.7565545223
540000.0,404090.56518553937
339900.0,528838.2216700893
425000.0,207949.50882499717
438000.0,445935.2844214573
456000.0,350773.12774499075
449400.0,447770.158545769
210000.0,279470.9757351327
1320000.0,1023660.5134856561
577500.0,694737.2295105872
602000.0,479529.4443772285
265000.0,292945.94369252765
460000.0,462656.2042253561
635000.0,487744.9471366523
700000.0,575989.6205983614
413000.0,492251.9162866947
345000.0,472377.75255516556
690000.0,737061.8897969266
215000.0,121036.27756738989
389250.0,369651.9222688491
1088890.0,1133879.57381313
316500.0,293256.81123723264
530000.0,412495.38869820005
2950000.0,1282690.2091792312
392500.0,507950.91734199645
562000.0,690655.9090965698
3200000.0,2101149.802876232
530000.0,343208.5736589734
540000.0,577368.8230090078
491500.0,610506.3236224263
390000.0,470371.8161493288
1115000.0,1004886.8583220358
760000.0,722199.114325624
560000.0,441795.74354016245
563500.0,426042.4486832152
350000.0,378041.4275886415
310000.0,262513.62660004466
500000.0,617829.8310116844
287000.0,277013.9717107641
805000.0,1042400.597925066
462370.0,578209.6802218317
632500.0,656139.9732838339
1200000.0,1050318.6751316474
665000.0,860899.6776332865
322000.0,190311.7843333771
229000.0,205358.81947360496
610000.0,830159.145500854
715000.0,657484.5827038353
373000.0,484562.58161347656
1309500.0,1454571.518494743
222000.0,221625.93088421255
453500.0,389933.4321337334
535000.0,462590.25608867
585000.0,747375.9349570363
585000.0,705741.7125530887
506000.0,584270.0019223748
762500.0,1045497.4246060004
477000.0,218470.78737630404
690000.0,686483.3879042723
279900.0,174704.8869822864
350000.0,527801.4257969664
476500.0,362036.69761449913
225000.0,187797.80959821132
294950.0,372714.93560159113
280000.0,239031.13982904982
400000.0,445575.4005525815
290000.0,481891.28909715224
425000.0,399038.54848728766
159000.0,239792.1402337863
590000.0,471815.2728531667
655100.0,532431.60016251
1030000.0,1045856.4728462977
361000.0,531547.9075089018
324950.0,233695.84290898306
249000.0,147988.64515881025
657000.0,610301.0574413659
875000.0,816944.9679568632
255000.0,333754.9118430191
616000.0,498335.34254422825
627000.0,619663.7748416531
380000.0,447745.6705298978
275000.0,234965.96776416292
375000.0,384550.9350153074
750000.0,826405.2884235401
1300000.0,1185973.717803936
675000.0,687766.725877552
376000.0,348874.4233608251
506000.0,666268.062958455
380000.0,492627.44379124336
452000.0,707048.7339409513
896000.0,804494.6694764702
548500.0,501925.84686551883
385000.0,581946.222782666
431000.0,464719.3552144653
495000.0,593737.2760940889
358803.0,400081.11055251636
355000.0,421022.5211685287
429950.0,681302.1205440215
410000.0,506842.7933421621
579100.0,464167.6907161726
432100.0,587220.647384119
800000.0,764724.5132129629
465000.0,515152.4241674004
219000.0,209799.67416913382
389999.0,361583.2205778271
364950.0,572528.0881168575
243950.0,46696.643926264136
585000.0,598445.8064470803
82500.0,-76541.27439755725
370000.0,356206.55655883136
347000.0,528158.0024854254
510000.0,725322.2159797857
415000.0,666460.359847499
405000.0,357422.52874910086
1050000.0,726128.9972680634
435000.0,416861.19712169515
713500.0,743772.6965995661
812000.0,814299.3852063355
480000.0,670397.2857510075
682500.0,776618.9282174417
379950.0,556467.0757153207
895000.0,1006361.5454869971
2205000.0,1049318.3134962078
285000.0,85258.47154156119
340000.0,254629.5056287229
450000.0,428696.1774375671
257950.0,115868.98369732837
845000.0,604855.0686655375
849000.0,752818.6511508799
1100000.0,794981.8491288536
150000.0,209447.64106440352
613200.0,687067.0455791521
682000.0,868641.158366584
228950.0,200060.1108813436
536000.0,452082.8052293423
332000.0,349403.00747051137
565000.0,640147.3415765689
253400.0,300379.75202886097
380000.0,369296.1186891645
295000.0,295760.12251365266
585000.0,668869.8596602572
359999.0,687856.9313736553
256400.0,262390.8157941893
515000.0,741465.7433544347
675000.0,696727.5794935385
605000.0,622932.9651095995
474950.0,349269.7788966689
234950.0,236752.83716292743
639900.0,872080.3115915286
230000.0,161450.81661982008
190000.0,124252.00760135642
635000.0,566526.9247295206
551500.0,679470.8020248857
237000.0,219601.53914459614
262500.0,552082.7782351659
235000.0,194361.44663963147
719000.0,697743.2070016066
285000.0,170878.64095023798
270500.0,350177.84475660836
394999.0,494617.7416043163
345000.0,571678.1854875628
280000.0,347794.7007846023
185000.0,177487.91660773265
313500.0,328049.93641150196
690000.0,857013.732706302
190000.0,238297.2443021767
900000.0,2057598.6707080812
2300000.0,1069912.6449205682
462000.0,695397.4766171817
665000.0,669890.8342987387
499950.0,374176.5473416381
504058.0,503569.6387232703
571000.0,494439.43955273245
630000.0,534117.9724241887
277000.0,361054.232535266
650000.0,708290.6768807975
417500.0,384590.4567884923
221000.0,214912.085877373
1161000.0,994085.6016920118
425000.0,432862.45718306524
265000.0,254461.79369681567
254000.0,181539.12049493968
436472.0,550837.5325957572
500000.0,429879.35511082085
559950.0,572487.7717183101
715000.0,801523.7939500676
800000.0,613525.961804956
465425.0,659749.6952908034
1339000.0,1056670.1410594813
410000.0,396093.3765633319
195000.0,416528.46582279156
333760.0,346435.89865155413
565000.0,582179.1038875886
435000.0,456161.38523346005
333000.0,266830.41244929784
765000.0,444735.8041454574
1700000.0,1273544.528183603
570000.0,1017076.7321323856
1230000.0,812766.5316262796
264900.0,322524.7362976279
140000.0,315945.85831594793
290000.0,281460.4092135063
299000.0,329725.37656062085
266490.0,244320.4060310453
870000.0,1043959.6465060317
429900.0,488626.53004937276
370000.0,447953.06580491806
299900.0,313534.51001239766
313100.0,473058.6994699632
542000.0,653872.9970987644
350000.0,430228.0627187132
515000.0,483819.56622004777
820000.0,751940.2395795425
520000.0,502453.67389139946
500000.0,591661.9906016681
235000.0,311011.5437115937
329000.0,443882.0469175844
274975.0,929337.4485159997
124000.0,129355.31064494798
342000.0,403073.33805684303
202000.0,129343.2232267335
375000.0,480130.61478799843
310000.0,462424.5057346643
390000.0,468639.6672306977
790000.0,583346.7904365708
336000.0,645046.1950141522
728000.0,783948.3470704784
599000.0,585083.6539439552
335000.0,417081.73089484917
211000.0,247574.08894054923
405000.0,479045.90753537795
665000.0,800658.8821258789
515000.0,654468.2117288903
385000.0,465383.4553853927
659500.0,754193.3441115778
905000.0,801520.1347634973
285000.0,560368.5214224766
375000.0,525524.0281511833
856000.0,946100.1325322646
231500.0,301132.2789534135
1565000.0,783419.05802409
855000.0,743661.3898183944
385000.0,344815.14320726425
1215000.0,1142365.4100311901
309000.0,356182.3420367934
269950.0,378319.23686785914
554000.0,323301.4458824119
312000.0,322226.29927448777
344950.0,471143.6275875445
202200.0,282460.66857752844
320000.0,347643.53395300335
348000.0,330221.599178323
500000.0,445364.9674907515
370000.0,615723.2565293972
460000.0,527053.1861446525
510000.0,197241.43382275157
765000.0,565944.5074436847
860000.0,787097.9703530481
390000.0,507705.9798291024
397500.0,393406.8695583282
535000.0,439238.2157178452
580000.0,923836.2205409448
705380.0,650586.6890351478
289000.0,113659.51298129401
207000.0,130591.84292691591
399000.0,380415.3768723535
206000.0,-10407.920541564934
975000.0,784189.1599052558
495000.0,583917.7777390485
690000.0,675081.7997372333
199950.0,89432.69264327333
289950.0,215741.13254193577
920000.0,791368.6679557536
383900.0,479584.28016250674
449950.0,414089.93088559195
511000.0,720862.2911159215
255000.0,167914.8254353187
100000.0,-10295.95482753613
500000.0,356567.9173141307
320000.0,397907.81458740926
480000.0,572002.8603767252
180000.0,192138.4323150054
385000.0,405924.87268696574
401000.0,383797.03427885624
315000.0,133310.78828834003
230000.0,145246.32849620085
385000.0,530295.8950147821
640000.0,493341.9381412881
680000.0,539741.1874644917
307000.0,407606.67747852526
308000.0,322768.7975924796
653500.0,473341.3143840047
175000.0,40333.136414012
445000.0,231727.3692541471
195000.0,235663.57431633316
510000.0,520018.1991489163
861111.0,961433.8798949398
1102030.0,1332398.2484583296
259000.0,150341.00796760374
870000.0,793410.4453387671
605000.0,342502.45011498366
479950.0,605246.5277751592
257000.0,230277.72959435068
792000.0,659251.5124950863
253000.0,223935.77608524385
285000.0,118700.15393945324
770000.0,887352.653744046
2500000.0,1408995.0919643317
585000.0,505485.44718483655
329000.0,121884.74163465813
352800.0,414972.15262901824
324950.0,412997.16251304385
215000.0,222750.64705603098
528000.0,449815.5993749253
334000.0,380362.6231226001
455000.0,383030.17496366455
230000.0,374298.6307156949
310000.0,318547.23539081187
275000.0,342505.604284115
410000.0,401783.9290165388
650000.0,528319.6873878313
544950.0,484264.7776560232
350000.0,444172.4153149571
738000.0,763360.3223456759
810000.0,1041691.8617376527
299000.0,406439.8200333584
520000.0,1140120.7848743722
1750000.0,1014647.078658457
335000.0,390570.24291983387
741500.0,580281.5084297144
766500.0,737744.5248609978
507000.0,254188.76604995673
500000.0,715640.2590465926
555000.0,598103.7228997382
361500.0,396996.2345548094
299950.0,285901.44450246147
201000.0,258658.0240044378
279000.0,372055.1825189073
513000.0,562404.4558890471
316000.0,346275.8375080155
669000.0,576563.569587699
825000.0,821411.2536968377
885000.0,852614.8486558328
1600000.0,1243862.4412784574
749950.0,630685.0042565012
452500.0,366021.6995356336
422000.0,460300.81571641285
180000.0,30458.886353173293
390000.0,337310.8736849668
256000.0,209084.79389795556
325000.0,419813.6600726046
754800.0,712139.8754860592
244000.0,337318.21581635805
725000.0,637489.4410143688
520500.0,580150.9183060786
455000.0,451757.65297456516
178000.0,297967.92173595715
290000.0,364487.7768315055
688000.0,808492.4653563688
855000.0,720479.5276152303
732000.0,967273.1982906649
624900.0,685843.0352648789
775000.0,748296.4021392767
724950.0,743725.1761696246
183000.0,18802.422306092747
815000.0,956020.966659181
780000.0,950838.9316982685
330000.0,369101.3186361253
246500.0,257252.50514009607
372000.0,412672.3463753443
500000.0,348998.4720810468
587000.0,806250.2137599678
469950.0,503808.2169595624
1100000.0,748692.0224826225
825000.0,674797.9806635834
650000.0,768267.215652067
297300.0,309072.5107572677
810000.0,855390.6368133565
245000.0,240333.0431932233
385000.0,428064.7596879726
212000.0,375258.7714009068
327000.0,410789.92021155497
276693.0,389828.5696024591
1175000.0,913070.0730480568
157500.0,140482.32469801197
210000.0,166275.2804114782
550000.0,563815.6537502509
513000.0,515762.1166180234
475000.0,273231.8178249749
394950.0,413186.56801599124
1799000.0,1349209.8099857667
1250000.0,969361.6306389564
550000.0,280357.6048833919
255000.0,128320.58223203942
215000.0,185042.07448416908
889950.0,841955.8286887289
430000.0,378631.85532065085
208000.0,241767.31838523783
349950.0,465867.5638320955
352750.0,196456.0233670859
672800.0,703100.7592483542
320000.0,425151.08374145586
2475000.0,1452272.593631187
400000.0,343804.3216042704
805000.0,994335.5901880229
730000.0,660423.6502752033
263300.0,246689.27880993288
865000.0,663643.9111131083
325000.0,288267.8439605364
515000.0,529677.530287424
375000.0,323236.0685859378
775000.0,730802.6553103293
435000.0,336885.5182912794
525000.0,579557.3805320458
525000.0,545823.576350104
523000.0,864908.5080845451
431000.0,596192.6383176986
699950.0,661613.4583092508
893880.0,656506.2907203932
545000.0,372460.3368287048
350000.0,185911.9970167862
320000.0,444133.0839957629
424950.0,457784.9941440827
233000.0,382047.4407194371
380000.0,537922.3435205484
640000.0,1026790.5867554251
1438890.0,924710.1690250759
250000.0,155370.59023059026
957000.0,719034.0864732848
240000.0,81997.11783008091
545000.0,241502.71310321818
124000.0,2671.37736704282
570000.0,328266.3559005136
1072000.0,1103102.6180859797
220000.0,129330.53003339196
760000.0,706783.1788254511
769995.0,703464.3562075346
360000.0,521446.9448490392
1650000.0,1108089.661931471
650000.0,937802.4241658908
364000.0,326067.33581332816
740000.0,1008950.5449324374
465750.0,387503.23917938676
538500.0,566150.0017876164
474000.0,566158.1145742222
809950.0,794463.748089398
160000.0,60001.00742890604
670000.0,592798.9439245345
334990.0,420292.3185705986
278500.0,181506.00430159242
1385000.0,1047919.6568757077
330000.0,330040.9705932913
429900.0,673091.7095348521
233000.0,177598.94178830663
455000.0,530285.0352217982
258950.0,311003.94879052014
555000.0,571161.8435085301
450000.0,582340.4891544393
622500.0,675473.4794694746
340000.0,449093.9518856846
708000.0,738329.9526647365
230000.0,344655.48171762575
1008000.0,761858.4510216577
600000.0,242744.01374880382
100000.0,113165.93690245255
1775000.0,1228824.4348606237
875000.0,1054416.7261649054
412000.0,382572.74066314753
300000.0,249978.1931259043
595000.0,647123.8124831389
540000.0,420124.70296563976
265000.0,211420.99304034153
505000.0,650332.2889881751
379950.0,278217.6570528374
390000.0,269808.3737180882
589500.0,861547.597889737
325500.0,407296.3578194879
700000.0,694208.1438093174
1200000.0,1345257.4173348434
288000.0,170990.6514340103
359900.0,428400.0479200276
664000.0,736317.3749093515
342500.0,319966.468570692
775000.0,859048.5732635584
490000.0,433131.77335649356
327200.0,338152.0493058971
425000.0,456811.20720142935
129000.0,183263.35445667425
285000.0,237783.01527064014
269900.0,319683.4624735903
350000.0,379265.99683615565
128750.0,-64339.428531282116
229000.0,414806.4469040418
795000.0,987197.0157289729
740000.0,836499.6994469864
359000.0,538242.5599004977
323000.0,340594.64365446364
280000.0,312092.2195851364
850000.0,759524.4209123165
499950.0,672895.7260178118
685000.0,703412.3710883546
334950.0,373389.4638003685
370000.0,557947.3842757617
570000.0,581783.0929882411
619000.0,794163.665043846
780000.0,855575.5892922627
555000.0,869805.4561819527
436000.0,513273.58255891403
810000.0,1143773.6573867803
395000.0,487842.67210137495
540000.0,619693.5621017213
250000.0,303617.7789116935
487028.0,448026.9369703646
272000.0,367219.57461839373
612995.0,605323.3440480714
500000.0,431842.8576737252
270000.0,389437.5288828889
530000.0,663513.990737266
399500.0,601716.702855683
790000.0,917809.2479348975
529500.0,252798.395138101
280000.0,335363.49400552036
379000.0,464662.82394947956
669000.0,551432.2078549558
552500.0,431146.8083559398
1280000.0,791994.4977197862
467000.0,454629.0257917722
385000.0,384649.32580022945
549950.0,649252.6035337849
550000.0,502672.69761615165
555000.0,641154.1542803206
535000.0,658458.3511819881
759000.0,618713.08093518
657500.0,677983.379425667
810000.0,824931.161395319
550000.0,473793.2507405924
774900.0,490897.2324654258
1300000.0,986395.1179563869
263000.0,389733.6044204556
137124.0,66910.91004337597
1700000.0,1505098.654886863
465000.0,490457.6538327614
315000.0,489247.9678908759
267500.0,304109.92628815933
600000.0,601530.6135525962
142500.0,100749.00700718106
950000.0,513196.4453748024
930000.0,803266.0838093638
1650000.0,1367738.776386729
900000.0,587762.1675092583
282500.0,133623.1102076528
315000.0,294812.3909467717
390000.0,492764.88983369636
362000.0,343477.2767308017
879000.0,1036040.3684377917
840000.0,1108123.3986458522
1145000.0,752520.709324609
319900.0,348809.7591312219
525000.0,446341.4184730774
340000.0,363381.75890031166
380000.0,560931.0684221187
210000.0,371743.4933355791
468000.0,648020.2580817873
520000.0,687318.3087717748
325000.0,203863.39049387054
410000.0,379706.6342419682
301500.0,143911.99636564607
291970.0,60918.24198843987
885000.0,709526.5475133845
389000.0,350043.58712942374
490000.0,489448.07686378947
1150000.0,755314.9046039978
620000.0,827300.9759769579
340000.0,477686.72254657187
1384000.0,1351009.2863617241
409900.0,660863.9906550127
849900.0,628324.1237845891
247500.0,216115.5528121068
790000.0,686398.2332559678
950000.0,837249.9126628151
455000.0,736559.6967746734
221000.0,224383.6257666797
625000.0,761929.6115039687
752000.0,941074.1353487527
419950.0,496262.2180992098
739375.0,755831.2053154225
378950.0,409894.73678616533
713900.0,810216.4095255424
307450.0,513807.7693941761
600000.0,318941.1963508405
628000.0,637826.0868701029
535000.0,342836.3313911301
550000.0,414777.72638556326
950000.0,1193422.0364398453
599900.0,673753.384011442
790000.0,797255.3570689072
1300000.0,1111294.4422891936
300000.0,387020.8723270643
329500.0,395361.4615192185
307700.0,265218.18451429636
345000.0,173923.03819681192
340000.0,545757.4061090933
666500.0,717914.3688970511
419000.0,519855.4668141916
500000.0,442772.07134434837
489950.0,363618.8535693254
452500.0,371168.22852078837
358000.0,538996.4102417367
290750.0,209658.4744160967
862500.0,988588.21425809
542000.0,540856.7757937401
265000.0,133365.67899315717
287200.0,261655.74788309727
685000.0,847194.9752111407
689888.0,716191.5920687674
955000.0,1392397.109313071
193000.0,-60279.16249258828
325000.0,557894.3722310076
196700.0,215425.06618858152
218000.0,175885.73142089782
735000.0,472159.2674033533
275900.0,241824.80797140882
1010000.0,856607.8178394571
1045000.0,862153.7481300447
718000.0,760430.6685845277
845000.0,884596.9641277243
385000.0,228327.79664933955
660000.0,546953.8841037665
249950.0,337171.42839751637
790000.0,565326.7157458902
340000.0,396674.1608697699
1050000.0,1118959.9026155039
367500.0,277582.2833858703
500000.0,684644.7528980791
349900.0,375617.58795515273
311000.0,241312.70879735576
346500.0,416584.8685214632
254999.0,232181.04081311123
264500.0,208945.27159894613
334850.0,303187.02014056634
312000.0,278363.77152854495
242000.0,228584.50155286345
268000.0,168360.22831786255
470000.0,731695.3015121331
285000.0,340793.2470598484
260000.0,424478.34446498624
1075000.0,1002153.2934209472
374000.0,436739.64805291285
610000.0,573381.326867888
768000.0,746811.2873446906
1049990.0,1015117.8292829532
380000.0,319461.3386249675
999000.0,809909.7860153588
569900.0,493948.6523576496
525888.0,475313.7470964989
1612500.0,2124634.730655569
935000.0,951800.8985756077
130000.0,396573.1399194617
825000.0,788889.4204606382
680000.0,527086.6559424137
270000.0,211361.52371608454
403504.0,303878.91935936455
550000.0,551970.9270074632
780000.0,594043.2929184197
439000.0,643664.8020255946
549000.0,568994.151238488
325000.0,274838.8835827612
475000.0,414572.8141212384
430000.0,451498.0514591476
515000.0,496608.07443873904
358000.0,410044.36139654263
480000.0,799729.8888911873
500000.0,382288.97343041236
210000.0,351205.0099611012
482500.0,875775.4120298631
374000.0,322811.7113505716
268000.0,262873.24511101906
515000.0,506646.45352836227
985000.0,1076104.1487497408
355000.0,366569.44583120773
505000.0,502579.8583790273
385000.0,419876.05280982004
589000.0,543369.580776365
1675000.0,1200516.7699970845
615000.0,695521.2082678509
600000.0,772115.6717545826
361000.0,405599.4386189939
350000.0,387172.77552639646
850000.0,840139.4958975352
395000.0,416139.4003183134
285000.0,212432.10900951707
650000.0,729703.691510455
430000.0,337963.0712113294
695000.0,741211.3523139732
700000.0,503489.45294874586
775000.0,785918.5624227035
825000.0,800056.0861425238
1310000.0,1044627.5899189047
730000.0,601176.8094824721
290000.0,297576.50944341195
195000.0,169420.7335904789
269000.0,197739.3342452438
400000.0,789876.3668215403
1065000.0,979199.6647856095
425000.0,363224.5460165728
685000.0,531878.6002747068
460000.0,334074.0615207661
255000.0,135543.22310915968
449500.0,372858.20477457717
425000.0,512332.0043154066
251000.0,205441.52373884077
379000.0,605403.8463570848
605000.0,694926.4534690595
335000.0,344821.83482902544
399950.0,377028.87466725626
270000.0,212204.06552822748
325000.0,248035.79352352733
307000.0,334008.0799827402
560000.0,495111.2099511253
335000.0,343277.8867820179
712500.0,493183.11967802723
300000.0,345052.77180844895
260000.0,193508.30155363196
425000.0,286377.5292521899
729500.0,564789.8747244512
549950.0,784117.2939275577
240000.0,217979.85899496858
260000.0,213982.70346691995
290000.0,230251.3993890579
227000.0,181830.63364589214
400000.0,934506.4039032261
259250.0,256343.32639328943
465000.0,355570.0412748178
279950.0,354706.14420836244
615000.0,557734.1356781462
319000.0,288939.6549271195
405000.0,479460.7435043399
668000.0,588253.2047628446
402000.0,566332.9516356774
315000.0,359671.45472207235
881000.0,923657.177784286
725786.0,866493.9507335013
450000.0,486266.6780666917
280000.0,120654.68098023161
1550000.0,1592496.2903869632
643000.0,511305.7875919654
315000.0,271687.83645910275
410000.0,475027.57739177614
300000.0,320173.08575853327
820000.0,812632.102564194
315000.0,442674.42275700695
291600.0,275170.02140169166
587500.0,608127.9631234102
779950.0,805848.1695057112
675900.0,692657.1913049736
333500.0,470083.17799313593
650000.0,736384.5753016473
1100000.0,1102314.6350690234
267100.0,257561.03484522738
278000.0,268424.6439858982
579950.0,458796.89641052333
499000.0,493301.8662483179
730001.0,581431.85031032
620000.0,536674.9008829249
780000.0,697981.6664895689
378500.0,620195.3864846528
712000.0,797260.1353322573
2196000.0,1383028.0404644744
337000.0,407674.7342138482
279950.0,269539.81754133373
825000.0,642639.133141663
445434.0,496122.10883112083
219000.0,147995.61036248843
625000.0,576256.2185036013
319950.0,421145.59012032486
815000.0,890179.2861520257
634800.0,667746.2390936785
609000.0,426467.55719889177
975000.0,612903.5170479825
661000.0,438166.3188796065
790000.0,710979.2659919024
769000.0,974544.6456302253
265000.0,486967.7586405979
252000.0,234096.49185971823
475000.0,671699.9096249165
760000.0,578269.6076913096
250000.0,257278.9648066779
1600000.0,1379982.3740164982
290000.0,292993.47620806843
255000.0,179756.29126368422
450000.0,509209.4980731311
554000.0,744507.1698565222
345000.0,512960.51615948224
365000.0,328968.2563411278
425000.0,413213.8355213772
395000.0,600672.6852171647
315000.0,419082.1569478637
345000.0,211954.2856892415
320000.0,430010.29922289273
135000.0,-16025.87699944037
1030000.0,888883.2729981915
472000.0,703768.5455605849
835000.0,860301.4354113624
880000.0,867479.2202722735
295000.0,171102.16054794705
337000.0,307630.0247114548
278000.0,101847.60894961061
575000.0,678519.9006763932
540000.0,505424.6555299221
564950.0,666332.5673213702
1272500.0,838490.7084180601
417000.0,434836.04184278223
570000.0,539542.7604229604
675000.0,693875.8929504093
553000.0,442693.09578870045
500000.0,562776.6584173627
327500.0,302325.4285237278
460000.0,346953.8656615587
5350000.0,2272710.033321314
200000.0,178278.3215281737
212000.0,208422.60879602045
523000.0,507500.57048065204
650000.0,675033.7629521505
109500.0,120057.46205149568
413100.0,456195.1347114198
628990.0,685422.4395823181
840000.0,1094881.4552603327
645000.0,804753.5909306773
790000.0,799915.5055091681
430000.0,539062.2953662508
610000.0,573853.8532563495
3650000.0,1521913.7325537512
483000.0,637506.3769060771
190000.0,216963.84141398186
350000.0,452457.4465129101
495000.0,410245.0347009464
1400000.0,1371552.7796477529
427500.0,395703.5870015492
970000.0,754545.6458513155
392500.0,552862.6500114965
301950.0,244938.8920087273
494000.0,690346.9409410428
400000.0,424236.5945885783
492000.0,404810.482514626
1350000.0,1053051.3075843474
350000.0,279907.8519790104
310000.0,143106.6406723013
431500.0,421420.0143162982
260000.0,261706.88992908504
390000.0,209789.24288443557
577000.0,676797.2805610066
385000.0,473328.0359609575
290000.0,519439.29764239164
2300000.0,2063105.0671686283
402395.0,495878.5091358947
1600000.0,1870714.8602206148
550000.0,802494.1425259679
280000.0,472240.72263687884
273000.0,311076.73891585623
900000.0,902780.8827429321
578550.0,569259.7518853605
379500.0,344594.6106413319
620000.0,772348.9732150553
488500.0,536273.1461826517
609000.0,1036015.037527564
655000.0,682828.0609016289
540500.0,498021.6715345606
384205.0,347418.52076072106
485000.0,415638.6010159517
280000.0,203743.0149559793
270000.0,127735.76187493629
636100.0,465692.5154596857
425000.0,456339.1107055835
768000.0,1008929.3675547955
387500.0,304455.75477452227
413000.0,772219.9475754892
365000.0,578046.6512987626
292000.0,377394.44933514297
439000.0,603027.9140634334
500000.0,678966.0847884341
428900.0,572085.6988591251
130000.0,142475.08333682845
262500.0,174014.8956446583
182700.0,280117.7617921092
407000.0,475444.52059158
225000.0,210507.74985964602
345000.0,396201.2438583842
352000.0,521196.03159733134
455000.0,474153.3677532032
402000.0,558780.2026506121
1000000.0,1101068.960180547
585000.0,774123.3426183895
505000.0,470030.37484663585
976000.0,880990.7882846959
840000.0,1023562.9815386997
255500.0,147670.66111882153
720000.0,814696.1973017748
1880000.0,1048782.3484428427
610000.0,480265.1869248415
502000.0,580061.6338864567
435000.0,412759.02471305226
695000.0,729360.7642669322
119500.0,194766.70721889986
370000.0,484032.9596709177
290000.0,443309.59053024766
291000.0,252697.53479499568
485000.0,473255.0748388565
540000.0,395057.0567369867
300000.0,418991.5587502635
255000.0,109083.82235650253
349000.0,640433.8860010469
898000.0,1064710.6377644064
739900.0,785058.5780901595
570000.0,1052155.1265559392
902000.0,893942.9371424065
810000.0,1105011.1751350178
440000.0,531477.3828097905
247500.0,431758.27919743216
175000.0,467050.691762469
365000.0,545788.0144894745
259000.0,195694.56584603753
256500.0,168605.7582628497
760000.0,840099.810623863
370000.0,300169.2414483703
245000.0,258470.43606195884
274000.0,220623.8699629518
661000.0,577735.1909144949
335000.0,453363.6402943089
345000.0,260394.7167488166
450000.0,594664.8682450432
763000.0,683525.5073534518
341000.0,438793.4907311476
770000.0,839462.9947963625
1225000.0,1197039.8646385595
349900.0,377259.7711818151
270000.0,312009.59795291617
245000.0,206805.8692190409
1015000.0,760731.3246428908
218000.0,98421.23350523121
545000.0,450166.68518965057
840000.0,992937.5797323502
324500.0,232016.43218007236
568000.0,408771.1023359486
979700.0,1059255.536753871
439950.0,608779.2191807101
550000.0,466351.41904102796
515000.0,565663.3346592999
475000.0,577147.2156498127
453000.0,443872.91116035427
480000.0,866445.3071916858
645000.0,727535.5336426622
465950.0,398831.38758809253
305000.0,494193.04756606906
298500.0,417995.1650674259
760000.0,945631.1338383893
234000.0,245307.84551202034
895990.0,892104.0712726798
410000.0,425658.57154353574
485000.0,480052.1960201854
430000.0,285733.03053468256
455000.0,531109.2917786917
479200.0,514468.69914754987
675000.0,684976.6138066691
840000.0,946762.4891308446
336500.0,329109.9639980445
498000.0,596164.5845380168
710000.0,714027.1412437891
750000.0,832150.6646775012
225000.0,316629.28215488803
324950.0,277199.33250686235
492000.0,430739.9332608979
419000.0,554018.6726217618
742500.0,718992.0714242993
291000.0,298712.3037220463
437500.0,359456.93558441603
764000.0,724035.006768724
287000.0,338159.3055549094
